id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-AN-A0FS	0.120605634	0	0.016693568	0.02707771	0	0.130842587	0	0.046007444	0	0	0	0.033760052	0	0	0.034393242	0.311746909	0.036207303	0	0.240826867	0	0	0.001838685
TCGA-E2-A15M	0.08777504	0	0.004688892	0.101390769	0	0.329689368	0.014232572	0.034844537	0.003571583	0.039355624	0	0	0.001865282	0.075455511	0.081267604	0.169814713	0.032213845	0	0.023834658	0	0	0
TCGA-AO-A0JA	0.085484052	0	0.06081552	0.085956467	0	0.224363235	0.014097916	0.009844074	0.009779836	0	0.002833944	0	0.011938939	0.003160604	0.096180703	0.268959796	0.004763854	0.021298184	0.076276663	0	0	0.024246212
TCGA-BH-A0BC	0.042043725	0	0	0.056943925	0	0.096401729	0.005743408	0.033045967	0.057738246	0.005564737	0.028590523	0	0	0.344357198	0.146824956	0.10523688	0.013528907	0	0.062145793	0	0	0.001834006
TCGA-E2-A15I	0.125189146	0	0.01859019	0.153933782	0	0.221610856	0.017154892	0.042571872	0.006145488	0.033319473	0	0	0	0.131017446	0.080649713	0.088752472	0.040905018	0.005487263	0.03467239	0	0	0
TCGA-C8-A12Q	0.058117907	0	0.000242023	0.026008958	0	0.128882783	0	0.043021702	0.014132605	0.012667467	0	0.009297188	0	0.379815549	0.078301016	0.191058324	0	0	0.058454478	0	0	0
TCGA-A8-A07G	0.063222214	0	0.005999774	0.09399031	0	0.167429668	0.009683677	0.030487779	0.021011937	0.012228761	0	0	0	0.23497436	0.109094309	0.164981997	0.017986709	0	0.068908506	0	0	0
TCGA-AO-A0J2	0.055601629	0	0.007791578	0.122722126	0	0.110011551	0.092258507	0.087360338	0.010856267	0.02591943	0.019780489	0.014304542	0	0.110897158	0.119398291	0.143601056	0.024156636	0.010829608	0.044510795	0	0	0
TCGA-AO-A03O	0.048786894	0	0.028913302	0.078985637	0	0.18722768	0.066574131	0.070222272	0.046895518	0	0.007460635	0	0	0.171961636	0.095301373	0.154281792	0.009864135	0	0.033524993	0	0	0
TCGA-E2-A576	0.071855155	0	0.162213839	0.119995064	0	0.085717259	0	0.055081449	0.063938468	0	0	0.053106313	0.003148136	0.058011838	0.068357938	0.072661503	0.00662136	0.001945152	0.177346525	0	0	0
TCGA-LL-A7SZ	0.022135703	0.012060445	0.164773289	0.116629609	0	0.168906265	0.019073837	0.053565533	0.073214359	0	0.009362067	0	0	0.073763182	0.078542388	0.168377103	0.016183132	0	0.023038567	0	0	0.000374521
TCGA-A8-A07C	0.04954694	0	0.031478945	0.088249574	0	0.16058268	0.091278493	0.042565507	0.012210555	0.03605503	0.014314764	0	0	0.147000453	0.069387876	0.224136642	0	0.012901263	0.02029128	0	0	0
TCGA-BH-A0BG	0.059323293	0	0.005278353	0.161382661	0	0.09981455	0.011828445	0.069929633	0.054042557	0.032476833	0	0.040953778	0	0.092517813	0.244587846	0.069073523	0	0.024915075	0.03387564	0	0	0
TCGA-D8-A1XK	0.093779467	0	0.051443364	0.062439943	0	0.131922844	0.05855346	0.033503023	0	0	0.012042377	0.006079869	0	0.361517486	0.059971983	0.094915079	0	0	0	0.029483696	0	0.004347407
TCGA-E2-A1B4	0.059574497	0	0.011276755	0.033306874	0	0.22309302	0	0.067237579	0.034114749	0.013075089	0	0.019343957	0	0.159214967	0.071268037	0.123522575	0	0.022071096	0.162900807	0	0	0
TCGA-A2-A0EN	0.083645584	0	0	0.137379402	0	0.236371065	0.009631647	0.059603748	0.043619801	0.008587463	0	0.00832993	0.000526753	0.045613433	0.081094231	0.136410598	0.076555865	0	0.06926959	0	0	0.00336089
TCGA-AO-A126	0.012697827	0	0.006707985	0.128067651	0	0.267235476	0	0.02484653	0.049124743	0	0	0.038178837	0.004196972	0.002352308	0.086457404	0.214387901	0.011971709	0	0.153774658	0	0	0
TCGA-BH-A0BA	0.195271337	0	0.187826828	0.09892297	0	0.231940107	0	0.009296106	0	0	0	0.031723065	0.007056873	0.011023883	0.050113727	0.052964744	0.035171525	0	0.088688836	0	0	0
TCGA-BH-A203	0.021061909	0	0.028782226	0.108592875	0	0.183483039	0.056680067	0.086095487	0.022668132	0.009675482	0	0	0.007234715	0.156051416	0.104072725	0.166532179	0.022169271	0.004983163	0.021917314	0	0	0
TCGA-EW-A423	0.00436485	0.000196729	0.001764112	0.183876984	0	0	0.003673084	0.026456712	0.003159888	0.017943942	0	0.037776055	0	0.259834463	0.100014	0.305271069	0.007146403	0	0.048521709	0	0	0
TCGA-AO-A0JC	0.332243541	0	0.039707885	0.243063064	0	0.030003803	0.072737831	0.054215823	0.050259175	0.011770638	0	0	0	0.032749656	0.039151927	0.066969479	0	0	0.027127178	0	0	0
TCGA-A2-A0CZ	0.080391494	0	0.098848191	0.088266011	0	0.116613288	0	0.054605214	0.019484139	0.010225224	0	0.024348928	0	0.226122249	0.076027907	0.070086714	0.014673063	0	0.120307579	0	0	0
TCGA-E9-A6HE	0.04440168	0	0.031088632	0.117533771	0	0.115901243	0	0.093559463	0.029352504	0	0	0.051954183	0.014286358	0.154374383	0.04628287	0.178118866	0.00065534	0.023012536	0.083738613	0	0	0.015739558
TCGA-A8-A06T	0.057267143	0	0.005227351	0.144036375	0	0.202473309	0.02994742	0.067195283	0.021413918	0.005994657	0	0.003796109	0	0.104824558	0.143933334	0.137887281	0.029565751	0.011633799	0.034803714	0	0	0
TCGA-D8-A1JL	0.016989739	0	0.003993965	0.085604781	0	0.143508793	0.062645266	0.073551031	0.003711288	0	0.027165099	0	0	0.314786174	0.097844999	0.126600046	0	0.015230617	0.028368201	0	0	0
TCGA-C8-A3M8	0.056468042	0	0.007488188	0.047986872	0	0.17862936	0.001885595	0.01146224	0.024125052	0	0.020391368	0	0	0.366175479	0.081194708	0.178752389	0	0	0.025440708	0	0	0
TCGA-BH-A0H5	0.067363969	0.003002421	0.105264646	0.303911886	0	0.083233009	0.033327221	0.014034681	0.063209515	0.014413023	0	0.014434758	0	0.127979837	0.061031585	0.045945748	0.022608424	0	0.040239276	0	0	0
TCGA-A2-A0SW	0.041557281	0	0.112162831	0.233102874	0	0.152155813	0.047224664	0.032995259	0.04501286	0	0	0	0	0.085118621	0.078438501	0.132627225	0.011067591	0	0.028125519	0	0	0.000410961
TCGA-C8-A135	0.162177952	0	0.076384879	0.201221738	0	0.184012936	0	0.029977046	0.026369137	0.003199313	0	0.006234564	0.001813464	0.022897586	0.079309045	0.131153539	0.026335369	0	0.048913431	0	0	0
TCGA-AC-A3HN	0.113190019	0	0.060769172	0.097025012	0	0.122061679	0.005105795	0.035505102	0.015352987	0	0	0.007695146	0	0.225193609	0.095508271	0.114961127	0.031358631	0	0.076273449	0	0	0
TCGA-A8-A06X	0.044072271	0	0.0057971	0.120088312	0	0.056518422	0.033477531	0.086304821	0.016224565	0	0	0.033392088	0	0.260054862	0.07200739	0.210880178	0	0.025620428	0.035562032	0	0	0
TCGA-EW-A1J3	0.073459512	0	0.015803901	0.036018929	0	0.238374357	0	0.079110581	0	0.016918912	0	0.024494144	0.053689983	0.040359216	0.109566605	0.171097567	0.024045748	0.011075949	0	0.090452632	0.00446029	0.011071675
TCGA-A8-A086	0.028689951	0	0.002877153	0.027523244	0	0.054123957	0	0.01986565	0.018807989	0	0	0	0	0.443877117	0.047195735	0.26152037	0	0	0.08227236	0	0	0.013246475
TCGA-E2-A1LA	0.038116853	0	0.044612723	0.204245284	0	0.048049737	0.038884614	0.041320641	0.024430752	0.00497225	0	0.031331387	0	0.179422974	0.110564662	0.113523917	0.04561321	0	0.074910996	0	0	0
TCGA-AC-A3QP	0.051678305	0	0.066497212	0.120603786	0	0.094720809	0	0.064612774	0	0.002468079	0	0.03354686	0.17155704	0	0.066875265	0.166753278	0.029121023	0	0.13156557	0	0	0
TCGA-D8-A27L	0.113310521	0	0.060612671	0.073962009	0	0.148136773	0	0.037994915	0.032149906	0	0	0.021272386	0.006205421	0.12634894	0.085882483	0.142732115	0.022828342	0	0.128563518	0	0	0
TCGA-A8-A07U	0.046650241	0	0.054924675	0.081814244	0	0.135587223	0.013943456	0.095221259	0.048320129	0	0	0.071258434	0.001450032	0.094281472	0.21546457	0.083536194	0.00485346	0.006623071	0.04607154	0	0	0
TCGA-A8-A08C	0.019237582	0	0	0.115667825	0	0.201028856	0.001471663	0.058199845	0.023337008	0	0	0.036573536	0.004940938	0.050563404	0.067200802	0.229644868	0.064855909	0.04713251	0.069317345	0	0	0.01082791
TCGA-E2-A1LG	0.07593658	0	0.079109525	0.074741707	0	0.07175907	0	0.134722379	0	0.008129312	0	0.001394107	0	0.164847748	0.196306589	0.088418377	0.051718076	0.010975078	0.041374528	0	0.000566926	0
TCGA-AR-A0TS	0.245207792	0	0.061692918	0.087888624	0	0.220933448	0.043960355	0.036736967	0.018283129	0	0	0	0	0.076821635	0.087993381	0.101817756	0	0	0.018663995	0	0	0
TCGA-BH-A0GZ	0.07792799	0	0.033183627	0.107341629	0	0.157465445	0	0.045484415	0.022958733	0	0	0.029196623	0.034216254	0.117407693	0.068038111	0.145540221	0.06297825	0	0.09826101	0	0	0
TCGA-E2-A14X	0.087999993	0	0.11416709	0.125622495	0	0.183891995	0.024482496	0.145056746	0	0.037768702	0	0.000538064	0	0.088851197	0.083745199	0.075619023	0.014186081	0	0.01807092	0	0	0
TCGA-A8-A076	0.039816059	0	0.042199344	0.091138177	0	0.062698017	0	0	0.036351051	0	0	0.015864437	0	0.225574176	0.068533636	0.234205705	0.023799698	0	0.154585654	0	0	0.005234046
TCGA-AR-A24V	0.120737727	0	0.014139472	0	0	0.065601087	0.011119827	0.023960428	0.012153462	0.016522521	0.002340992	0	0	0.264410372	0.03274979	0.292905753	0	0	0.131618123	0	0	0.011740447
TCGA-E2-A14T	0.046575903	0	0.015489979	0.045300624	0	0.066366383	0.004210243	0.021632037	0	0	0	0	0	0.617807934	0.042957218	0.103238673	0.000391591	0	0.036029415	0	0	0
TCGA-AO-A12C	0.207367469	0	0.108814033	0	0	0.060140094	0	0	0.036067451	0.017789428	0	0	0	0.303354035	0.037815123	0.144768643	0	0	0.083883724	0	0	0
TCGA-B6-A0RT	0.076930578	0	0.026320175	0.315804157	0	0.148331575	0.041531068	0.019708984	0.095603238	0	0	0.023337985	0.005296368	0.081256969	0.098523827	0.0356069	0.004162145	0	0.02758603	0	0	0
TCGA-B6-A0IN	0.096783967	0.008759283	0.071427157	0.067967032	0	0.16325071	0	0.032950898	0.037981513	0.003656739	0	0.029316259	0	0.130924348	0.075436187	0.085488302	0.15449302	0	0.041564584	0	0	0
TCGA-AO-A0J6	0	0	0.006102156	0.222021583	0	0.009937896	0.068851612	0.06394039	0.018017312	0.071121599	0.022133406	0.022608997	0	0.097895444	0.124770852	0.078868012	0	0.153309624	0.038899473	0	0	0.001521643
TCGA-E2-A572	0	0.029155633	0.10464708	0.194499526	0	0.090612638	0	0.019580465	0.041139746	0	0	0	0.033128683	0.170507943	0.040005697	0.093422471	0	0	0.183300119	0	0	0
TCGA-A2-A04Y	0.058992931	0	0.002828971	0.162019001	0	0.20215889	0.012285665	0.059807528	0.015081946	0	0	0	0	0.079545625	0.101018969	0.259229078	0	0	0.047031397	0	0	0
TCGA-BH-A1FR	0.038411494	0.01103276	0	0.099613364	0	0.197050092	0.004784393	0.026646354	0.016030098	0	0	0	0.009842269	0.280600454	0.108473497	0.19650494	0	0	0.011010286	0	0	0
TCGA-EW-A1P4	0.057363361	0	0.009409977	0.179134975	0	0.053838304	0.15723602	0.041023195	0.014487323	0	0	0.111750805	0	0.067421865	0.086417496	0.053405364	0.108416192	0.003242272	0.033376741	0	0	0.023476112
TCGA-GM-A5PV	0.023609946	0	0.006098039	0.179444716	0	0.158737319	0	0.041277154	0.033280264	0.018969892	0	0.035807998	0	0.149386776	0.104707823	0.169860247	0.034052463	0	0.044767362	0	0	0
TCGA-GM-A3NY	0.288589395	0	0.110613416	0.087605523	0	0.06835694	0	0.028790721	0	0.040246313	0	0.027378467	0	0.070226796	0.137666723	0.036793287	0.002476854	0	0.09915545	0	0.002100116	0
TCGA-OL-A5RZ	0.056945652	0	0.054879063	0.161573857	0	0.139340235	0.018524595	0.054883003	0	0	0	0	0.024624858	0.198425624	0.037597122	0.19861626	0.003859985	0	0.043257006	0	0.00747274	0
TCGA-E2-A3DX	0.103746448	0	0	0.28560027	0	0.283461731	0.017103878	0	0	0.009819072	0	0	0.015593201	0.049090991	0.085424552	0.096500236	0.006377282	0	0.047282339	0	0	0
TCGA-A2-A04R	0.116515364	0	0.010087561	0	0	0.123989714	0	0.016618755	0.019917702	0.038080124	0.041147393	0	0	0.420614475	0.016991995	0.021796829	0	0	0.174240088	0	0	0
TCGA-BH-A18J	0.003053829	0.007049663	0	0.010395264	0	0.10786255	0	0.027987255	0.02598674	0	0	0.00053244	0.002019887	0.466220434	0.048885845	0.255078055	0	0	0.027721979	0	0	0.017206059
TCGA-B6-A0IH	0.029581939	0	0.062477629	0.250327894	0	0.174585275	0.015974959	0.073548765	0.01176492	0.031372387	0	0	0.001099928	0	0.139040157	0.09054042	0.063526589	0	0.056159138	0	0	0
TCGA-A2-A0T1	0.043570972	0	0	0.182212792	0	0.096020515	0.020654773	0.056243995	0.052790078	0.015510043	0	0.000620518	0	0.218024317	0.111168687	0.165826496	0.006913266	0	0.030443548	0	0	0
TCGA-AR-A24O	0.119994618	0	0.035000518	0.107530661	0	0.243601822	0.012145622	0.031752389	0	0.025391756	0	0	0.007931991	0.036415887	0.118442452	0.137471726	0.040772862	0	0.083547696	0	0	0
TCGA-C8-A26X	0	0.013047731	0.120531644	0.11548477	0	0.009136985	0.071807518	0.042014111	0.001568379	0.040799816	0.012709177	0	0	0.266282095	0.116656634	0.138183599	0.009433719	0	0.042343822	0	0	0
TCGA-E2-A15R	0.065277102	0	0.046807497	0.095746209	0	0.101013369	0	0.015394032	0	0	0	0.019391708	0.062550351	0	0.040811792	0.359398233	0	0	0.18831639	0	0	0.005293317
TCGA-D8-A1X8	0.053051385	0	0.013407652	0.081509694	0	0.245600602	0	0.00621884	0.007642313	0.012903266	0	0	0.099854415	0	0.081712681	0.189119496	0.063127033	0	0.144402859	0	0	0.001449765
TCGA-E2-A1LB	0.112235662	0	0.109185227	0.034901362	0	0.119268619	0	0.046134167	0.038832559	0	0	0.013693616	0.058538163	0.054721689	0.055534784	0.254737843	0.013859297	0.015652356	0.072704657	0	0	0
TCGA-B6-A0WS	0.090623403	0	0.055182919	0.089579788	0	0.127693843	0.026790576	0.043655916	0.070492298	0.0671738	0	0.001762762	0	0.218648745	0.074703785	0.070113706	0.00194761	0.011885099	0.04974575	0	0	0
TCGA-A1-A0SO	0.096488913	0	0.042952137	0.053552115	0	0.235928139	0.014470087	0.070376674	0.004457051	0	0	0	0	0.218999275	0.105542607	0.12575881	0.016419531	0	0.01505466	0	0	0
TCGA-E2-A1IU	0.065482529	0.017552331	0.024455621	0.12525906	0	0.172605955	0	0.061932716	0.024289367	0.005129559	0	0.012955508	0.036783898	0.070173559	0.121398089	0.12838179	0.020989649	0	0.112610369	0	0	0
TCGA-B6-A40C	0.002166406	0.020035838	0.006595712	0.131781671	0	0.14976943	0.004835922	0	0.079257078	0	0	0.006733161	0.014311597	0.066177103	0.113469627	0.266100556	0.01606657	0	0.122699328	0	0	0
TCGA-D8-A1XT	0.009596944	0	0.001805966	0.049117228	0	0.091795898	0.004957283	0.072852145	0.008144805	0.003698927	0	0	0	0.364302035	0.147778714	0.239059426	0.000647455	0	0	0.003813922	0	0.002429251
TCGA-3C-AALJ	0.087264498	0	0.014589759	0.207114058	0	0.141267345	0.050162669	0.023196703	0.066624663	0.010898052	0	0	0	0.156853659	0.081311605	0.113205279	0.016337668	0	0.031174042	0	0	0
